"id","brgyCode","brgyDesc","regCode","provCode","citymunCode"
"5633","030804012","Gomez (Pob.)","03","0308","030804"
"5634","030804013","Happy Valley","03","0308","030804"
"5635","030804014","Kataasan","03","0308","030804"
"5636","030804015","Layac","03","0308","030804"
"5637","030804016","Luacan","03","0308","030804"
"5638","030804017","Mabini Proper (Pob.)","03","0308","030804"
"5639","030804018","Mabini Ext. (Pob.)","03","0308","030804"
"5640","030804019","Magsaysay","03","0308","030804"
"5641","030804020","Naparing","03","0308","030804"
"5642","030804021","New San Jose","03","0308","030804"
"5643","030804022","Old San Jose","03","0308","030804"
"5644","030804023","Padre Dandan (Pob.)","03","0308","030804"
"5645","030804024","Pag-asa","03","0308","030804"
"5646","030804025","Pagalanggang","03","0308","030804"
"5647","030804026","Pinulot","03","0308","030804"
"5648","030804027","Pita","03","0308","030804"
"5649","030804029","Rizal (Pob.)","03","0308","030804"
"5650","030804030","Roosevelt","03","0308","030804"
"5651","030804031","Roxas (Pob.)","03","0308","030804"
"5652","030804032","Saguing","03","0308","030804"
"5653","030804033","San Benito","03","0308","030804"
"5654","030804034","San Isidro (Pob.)","03","0308","030804"
"5655","030804035","San Pablo (Bulate)","03","0308","030804"
"5656","030804036","San Ramon","03","0308","030804"
"5657","030804037","San Simon","03","0308","030804"
"5658","030804038","Santo Niño","03","0308","030804"
"5659","030804039","Sapang Balas","03","0308","030804"
"5660","030804040","Santa Isabel (Tabacan)","03","0308","030804"
"5661","030804041","Torres Bugauen (Pob.)","03","0308","030804"
"5662","030804042","Tucop","03","0308","030804"
"5663","030804043","Zamora (Pob.)","03","0308","030804"
"5664","030804044","Aquino","03","0308","030804"
"5665","030804045","Bayan-bayanan","03","0308","030804"
"5666","030804046","Maligaya","03","0308","030804"
"5667","030804047","Payangan","03","0308","030804"
"5668","030804048","Pentor","03","0308","030804"
"5669","030804049","Tubo-tubo","03","0308","030804"
"5670","030804050","Jose C. Payumo, Jr.","03","0308","030804"
"5671","030805001","A. Rivera (Pob.)","03","0308","030805"
"5672","030805002","Almacen","03","0308","030805"
"5673","030805003","Bacong","03","0308","030805"
"5674","030805004","Balsic","03","0308","030805"
"5675","030805005","Bamban","03","0308","030805"
"5676","030805006","Burgos-Soliman (Pob.)","03","0308","030805"
"5677","030805007","Cataning (Pob.)","03","0308","030805"
"5678","030805008","Culis","03","0308","030805"
"5679","030805009","Daungan (Pob.)","03","0308","030805"
"5680","030805010","Mabiga","03","0308","030805"
"5681","030805011","Mabuco","03","0308","030805"
"5682","030805012","Maite","03","0308","030805"
"5683","030805013","Mambog - Mandama","03","0308","030805"
"5684","030805014","Palihan","03","0308","030805"
"5685","030805015","Pandatung","03","0308","030805"
"5686","030805016","Pulo","03","0308","030805"
"5687","030805017","Saba","03","0308","030805"
"5688","030805019","San Pedro (Pob.)","03","0308","030805"
"5689","030805020","Santo Cristo (Pob.)","03","0308","030805"
"5690","030805021","Sumalo","03","0308","030805"
"5691","030805023","Tipo","03","0308","030805"
"5692","030805024","Judge Roman Cruz Sr. (Mandama)","03","0308","030805"
"5693","030805025","Sacrifice Valley","03","0308","030805"
"5694","030806001","Alangan","03","0308","030806"
"5695","030806002","Kitang I","03","0308","030806"
"5696","030806003","Kitang 2 & Luz","03","0308","030806"
"5697","030806004","Lamao","03","0308","030806"
"5698","030806006","Landing","03","0308","030806"
"5699","030806007","Poblacion","03","0308","030806"
"5700","030806008","Reformista","03","0308","030806"
"5701","030806009","Townsite","03","0308","030806"
"5702","030806012","Wawa","03","0308","030806"
"5703","030806013","Duale","03","0308","030806"
"5704","030806014","San Francisco de Asis","03","0308","030806"
"5705","030806015","St. Francis II","03","0308","030806"
"5706","030807001","Alas-asin","03","0308","030807"
"5707","030807002","Alion","03","0308","030807"
"5708","030807003","Batangas II","03","0308","030807"
"5709","030807004","Cabcaben","03","0308","030807"
"5710","030807005","Lucanin","03","0308","030807"
"5711","030807006","Baseco Country (Nassco)","03","0308","030807"
"5712","030807008","Poblacion","03","0308","030807"
"5713","030807009","San Carlos","03","0308","030807"
"5714","030807010","San Isidro","03","0308","030807"
"5715","030807011","Sisiman","03","0308","030807"
"5716","030807013","Balon-Anito","03","0308","030807"
"5717","030807014","Biaan","03","0308","030807"
"5718","030807015","Camaya","03","0308","030807"
"5719","030807016","Ipag","03","0308","030807"
"5720","030807017","Malaya","03","0308","030807"
"5721","030807018","Maligaya","03","0308","030807"
"5722","030807019","Mt. View","03","0308","030807"
"5723","030807020","Townsite","03","0308","030807"
"5724","030808001","Binaritan","03","0308","030808"
"5725","030808002","Mabayo","03","0308","030808"
"5726","030808003","Nagbalayong","03","0308","030808"
"5727","030808004","Poblacion","03","0308","030808"
"5728","030808005","Sabang","03","0308","030808"
"5729","030809001","Bagong Paraiso (Pob.)","03","0308","030809"
"5730","030809002","Balut (Pob.)","03","0308","030809"
"5731","030809003","Bayan (Pob.)","03","0308","030809"
"5732","030809004","Calero (Pob.)","03","0308","030809"
"5733","030809005","Paking-Carbonero (Pob.)","03","0308","030809"
"5734","030809006","Centro II (Pob.)","03","0308","030809"
"5735","030809007","Dona","03","0308","030809"
"5736","030809008","Kaparangan","03","0308","030809"
"5737","030809009","Masantol","03","0308","030809"
"5738","030809010","Mulawin","03","0308","030809"
"5739","030809011","Pag-asa","03","0308","030809"
"5740","030809012","Palihan (Pob.)","03","0308","030809"
"5741","030809013","Pantalan Bago (Pob.)","03","0308","030809"
"5742","030809014","Pantalan Luma (Pob.)","03","0308","030809"
"5743","030809015","Parang Parang (Pob.)","03","0308","030809"
"5744","030809016","Centro I (Pob.)","03","0308","030809"
"5745","030809017","Sibul","03","0308","030809"
"5746","030809018","Silahis","03","0308","030809"
"5747","030809019","Tala","03","0308","030809"
"5748","030809020","Talimundoc","03","0308","030809"
"5749","030809021","Tapulao","03","0308","030809"
"5750","030809022","Tenejero (Pob.)","03","0308","030809"
"5751","030809023","Tugatog","03","0308","030809"
"5752","030809024","Wawa (Pob.)","03","0308","030809"
"5753","030809025","Apollo","03","0308","030809"
"5754","030809026","Kabalutan","03","0308","030809"
"5755","030809027","Maria Fe","03","0308","030809"
"5756","030809028","Puksuan","03","0308","030809"
"5757","030809029","Tagumpay","03","0308","030809"
"5758","030810001","Arellano (Pob.)","03","0308","030810"
"5759","030810002","Bagumbayan (Pob.)","03","0308","030810"
"5760","030810003","Balagtas (Pob.)","03","0308","030810"
"5761","030810004","Balut (Pob.)","03","0308","030810"
"5762","030810007","Bantan","03","0308","030810"
"5763","030810008","Bilolo","03","0308","030810"
"5764","030810009","Calungusan","03","0308","030810"
"5765","030810010","Camachile","03","0308","030810"
"5766","030810011","Daang Bago (Pob.)","03","0308","030810"
"5767","030810012","Daang Bilolo (Pob.)","03","0308","030810"
"5768","030810013","Daang Pare","03","0308","030810"
"5769","030810014","General Lim (Kaput)","03","0308","030810"
"5770","030810016","Kapunitan","03","0308","030810"
"5771","030810017","Lati (Pob.)","03","0308","030810"
"5772","030810018","Lusungan (Pob.)","03","0308","030810"
"5773","030810020","Puting Buhangin","03","0308","030810"
"5774","030810021","Sabatan","03","0308","030810"
"5775","030810022","San Vicente (Pob.)","03","0308","030810"
"5776","030810024","Santo Domingo","03","0308","030810"
"5777","030810027","Villa Angeles (Pob.)","03","0308","030810"
"5778","030810028","Wakas (Pob.)","03","0308","030810"
"5779","030810029","Wawa (Pob.)","03","0308","030810"
"5780","030810030","Santa Elena","03","0308","030810"
"5781","030811001","Ala-uli","03","0308","030811"
"5782","030811003","Bagumbayan","03","0308","030811"
"5783","030811005","Balut I","03","0308","030811"
"5784","030811006","Balut II","03","0308","030811"
"5785","030811007","Bantan Munti","03","0308","030811"
"5786","030811009","Burgos","03","0308","030811"
"5787","030811011","Del Rosario (Pob.)","03","0308","030811"
"5788","030811012","Diwa","03","0308","030811"
"5789","030811013","Landing","03","0308","030811"
"5790","030811014","Liyang","03","0308","030811"
"5791","030811016","Nagwaling","03","0308","030811"
"5792","030811019","Panilao","03","0308","030811"
"5793","030811020","Pantingan","03","0308","030811"
"5794","030811021","Poblacion","03","0308","030811"
"5795","030811022","Rizal (Pob.)","03","0308","030811"
"5796","030811023","Santa Rosa","03","0308","030811"
"5797","030811025","Wakas North","03","0308","030811"
"5798","030811026","Wakas South","03","0308","030811"
"5799","030811027","Wawa","03","0308","030811"
"5800","030812001","East Calaguiman (Pob.)","03","0308","030812"
"5801","030812002","East Daang Bago (Pob.)","03","0308","030812"
"5802","030812003","Ibaba (Pob.)","03","0308","030812"
"5803","030812004","Imelda","03","0308","030812"
"5804","030812005","Lalawigan","03","0308","030812"
"5805","030812006","Palili","03","0308","030812"
"5806","030812008","San Juan (Pob.)","03","0308","030812"
"5807","030812009","San Roque (Pob.)","03","0308","030812"
"5808","030812010","Santa Lucia","03","0308","030812"
"5809","030812011","Sapa","03","0308","030812"
"5810","030812012","Tabing Ilog","03","0308","030812"
"5811","030812013","Gugo","03","0308","030812"
"5812","030812014","West Calaguiman (Pob.)","03","0308","030812"
"5813","030812015","West Daang Bago (Pob.)","03","0308","030812"
"5814","031401001","Banaban","03","0314","031401"
"5815","031401002","Baybay","03","0314","031401"
"5816","031401003","Binagbag","03","0314","031401"
"5817","031401005","Donacion","03","0314","031401"
"5818","031401006","Encanto","03","0314","031401"
"5819","031401007","Laog","03","0314","031401"
"5820","031401008","Marungko","03","0314","031401"
"5821","031401009","Niugan","03","0314","031401"
"5822","031401010","Paltok","03","0314","031401"
"5823","031401013","Pulong Yantok","03","0314","031401"
"5824","031401014","San Roque (Pob.)","03","0314","031401"
"5825","031401015","Santa Cruz (Pob.)","03","0314","031401"
"5826","031401016","Santa Lucia","03","0314","031401"
"5827","031401017","Santo Cristo (Pob.)","03","0314","031401"
"5828","031401018","Sulucan","03","0314","031401"
"5829","031401019","Taboc","03","0314","031401"
"5830","031402002","Borol 2nd","03","0314","031402"
"5831","031402003","Borol 1st","03","0314","031402"
"5832","031402004","Dalig","03","0314","031402"
"5833","031402005","Longos","03","0314","031402"
"5834","031402007","Panginay","03","0314","031402"
"5835","031402008","Pulong Gubat","03","0314","031402"
"5836","031402009","San Juan","03","0314","031402"
"5837","031402010","Santol","03","0314","031402"
"5838","031402011","Wawa (Pob.)","03","0314","031402"
"5839","031403001","Bagong Nayon","03","0314","031403"
"5840","031403002","Barangca","03","0314","031403"
"5841","031403003","Calantipay","03","0314","031403"
"5842","031403004","Catulinan","03","0314","031403"
"5843","031403005","Concepcion","03","0314","031403"
"5844","031403006","Hinukay","03","0314","031403"
"5845","031403007","Makinabang","03","0314","031403"
"5846","031403008","Matangtubig","03","0314","031403"
"5847","031403010","Pagala","03","0314","031403"
"5848","031403011","Paitan","03","0314","031403"
"5849","031403012","Piel","03","0314","031403"
"5850","031403013","Pinagbarilan","03","0314","031403"
"5851","031403014","Poblacion","03","0314","031403"
"5852","031403016","Sabang","03","0314","031403"
"5853","031403017","San Jose","03","0314","031403"
"5854","031403018","San Roque","03","0314","031403"
"5855","031403019","Santa Barbara","03","0314","031403"
"5856","031403020","Santo Cristo","03","0314","031403"
"5857","031403021","Santo Niño","03","0314","031403"
"5858","031403022","Subic","03","0314","031403"
"5859","031403023","Sulivan","03","0314","031403"
"5860","031403024","Tangos","03","0314","031403"
"5861","031403025","Tarcan","03","0314","031403"
"5862","031403026","Tiaong","03","0314","031403"
"5863","031403027","Tibag","03","0314","031403"
"5864","031403028","Tilapayong","03","0314","031403"
"5865","031403030","Virgen delas Flores","03","0314","031403"
"5866","031404001","Antipona","03","0314","031404"
"5867","031404002","Bagumbayan","03","0314","031404"
"5868","031404003","Bambang","03","0314","031404"
"5869","031404004","Batia","03","0314","031404"
"5870","031404005","Biñang 1st","03","0314","031404"
"5871","031404006","Biñang 2nd","03","0314","031404"
"5872","031404007","Bolacan","03","0314","031404"
"5873","031404008","Bundukan","03","0314","031404"
"5874","031404009","Bunlo","03","0314","031404"
"5875","031404010","Caingin","03","0314","031404"
"5876","031404011","Duhat","03","0314","031404"
"5877","031404012","Igulot","03","0314","031404"
"5878","031404013","Lolomboy","03","0314","031404"
"5879","031404014","Poblacion","03","0314","031404"
"5880","031404015","Sulucan","03","0314","031404"
"5881","031404016","Taal","03","0314","031404"
"5882","031404017","Tambobong","03","0314","031404"
"5883","031404018","Turo","03","0314","031404"
"5884","031404019","Wakas","03","0314","031404"
"5885","031405001","Bagumbayan","03","0314","031405"
"5886","031405002","Balubad","03","0314","031405"
"5887","031405003","Bambang","03","0314","031405"
"5888","031405004","Matungao","03","0314","031405"
"5889","031405005","Maysantol","03","0314","031405"
"5890","031405006","Perez","03","0314","031405"
"5891","031405007","Pitpitan","03","0314","031405"
"5892","031405009","San Francisco","03","0314","031405"
"5893","031405010","San Jose (Pob.)","03","0314","031405"
"5894","031405012","San Nicolas","03","0314","031405"
"5895","031405013","Santa Ana","03","0314","031405"
"5896","031405014","Santa Ines","03","0314","031405"
"5897","031405015","Taliptip","03","0314","031405"
"5898","031405016","Tibig","03","0314","031405"
"5899","031406001","Bonga Mayor","03","0314","031406"
"5900","031406002","Bonga Menor","03","0314","031406"
"5901","031406003","Buisan","03","0314","031406"
"5902","031406004","Camachilihan","03","0314","031406"
